pair_index,timestamp,match_status,confidence_score,marginal_match,fused_temperature,fused_pressure,fused_rainfall,fused_wind_speed
10770,2025-03-24T18:00:00Z,MATCHED,0.8,False,21.726,991.067,0.0,
10771,2025-03-24T19:00:00Z,MATCHED,0.8,False,21.31,990.412,0.0,
10772,2025-03-24T20:00:00Z,MATCHED,0.7,False,20.12,989.671,0.0,
10773,2025-03-24T21:00:00Z,MATCHED,0.7,False,19.786,989.135,0.0,
10774,2025-03-24T22:00:00Z,MATCHED,0.7,False,18.873,988.665,0.0,
10775,2025-03-24T23:00:00Z,MATCHED,0.8,False,18.779,988.44,0.0,
10776,2025-03-25T00:00:00Z,MATCHED,0.7,False,19.56,988.689,0.0,
10777,2025-03-25T01:00:00Z,MATCHED,0.7,False,20.048,989.362,0.0,
10778,2025-03-25T02:00:00Z,MATCHED,0.7,False,22.044,990.312,0.0,
10779,2025-03-25T03:00:00Z,MATCHED,0.7,False,24.196,991.128,0.0,
10780,2025-03-25T04:00:00Z,MATCHED,0.6,False,,991.398,0.0,
10781,2025-03-25T05:00:00Z,MATCHED,0.9,False,32.173,990.935,0.0,0.673
10782,2025-03-25T06:00:00Z,MATCHED,0.9,False,33.714,990.162,0.0,1.339
10783,2025-03-25T07:00:00Z,MATCHED,0.8,False,34.35,989.031,0.0,
10784,2025-03-25T08:00:00Z,MATCHED,0.9,False,35.572,987.728,0.0,2.6
10785,2025-03-25T09:00:00Z,MATCHED,0.8,False,35.859,986.615,0.0,
10786,2025-03-25T10:00:00Z,MATCHED,0.9,False,35.384,985.672,0.0,3.264
10787,2025-03-25T11:00:00Z,MATCHED,0.8,False,34.808,985.577,0.0,
10788,2025-03-25T12:00:00Z,MATCHED,0.8,False,34.18,985.572,0.0,
10789,2025-03-25T13:00:00Z,MATCHED,0.7,False,32.345,985.841,0.0,
10790,2025-03-25T14:00:00Z,MATCHED,0.8,False,29.181,986.27,0.0,
10791,2025-03-25T15:00:00Z,MATCHED,1.0,False,27.039,987.082,0.0,2.86
10792,2025-03-25T16:00:00Z,MATCHED,1.0,False,25.927,987.518,0.0,2.775
10793,2025-03-25T17:00:00Z,MATCHED,0.7,False,24.183,987.591,0.0,
10794,2025-03-25T18:00:00Z,MATCHED,0.8,False,23.78,986.906,0.0,
10795,2025-03-25T19:00:00Z,MATCHED,0.9,False,23.782,986.359,0.0,2.696
10796,2025-03-25T20:00:00Z,MATCHED,1.0,False,22.562,985.814,0.0,2.17
10797,2025-03-25T21:00:00Z,MATCHED,0.8,False,21.905,985.35,0.0,
10798,2025-03-25T22:00:00Z,MATCHED,0.8,False,21.044,985.094,0.0,
10799,2025-03-25T23:00:00Z,MATCHED,0.8,False,20.404,985.073,0.0,
10800,2025-03-26T00:00:00Z,MATCHED,0.7,False,20.904,985.692,0.0,
10801,2025-03-26T01:00:00Z,MATCHED,0.7,False,21.037,986.53,0.0,
10802,2025-03-26T02:00:00Z,MATCHED,0.9,False,23.154,987.644,0.0,2.218
10803,2025-03-26T03:00:00Z,MATCHED,0.8,False,25.693,988.514,0.0,1.874
10804,2025-03-26T04:00:00Z,MATCHED,0.7,False,29.771,988.877,0.0,
10805,2025-03-26T05:00:00Z,MATCHED,0.9,False,34.296,988.716,0.0,1.659
10806,2025-03-26T06:00:00Z,MATCHED,0.9,False,35.649,988.144,0.0,1.256
10807,2025-03-26T07:00:00Z,MATCHED,0.8,False,36.159,987.298,0.0,
10808,2025-03-26T08:00:00Z,MATCHED,0.9,False,37.186,986.019,0.0,2.744
10809,2025-03-26T09:00:00Z,MATCHED,1.0,False,37.425,985.17,0.0,3.102
10810,2025-03-26T10:00:00Z,MATCHED,0.8,False,36.331,984.294,0.0,
10811,2025-03-26T11:00:00Z,MATCHED,0.8,False,36.372,984.232,0.0,
10812,2025-03-26T12:00:00Z,MATCHED,0.8,False,35.918,984.234,0.0,
10813,2025-03-26T13:00:00Z,MATCHED,0.7,False,33.686,984.292,0.0,
10814,2025-03-26T14:00:00Z,MATCHED,0.7,False,31.428,984.711,0.0,
10815,2025-03-26T15:00:00Z,MATCHED,0.8,False,29.374,985.225,0.0,
10816,2025-03-26T16:00:00Z,MATCHED,0.7,False,28.591,985.637,0.0,
10817,2025-03-26T17:00:00Z,MATCHED,0.8,False,26.87,985.75,0.0,
10818,2025-03-26T18:00:00Z,MATCHED,0.7,False,25.43,985.572,0.0,
10819,2025-03-26T19:00:00Z,MATCHED,0.8,False,24.406,985.333,0.0,1.211
10820,2025-03-26T20:00:00Z,MATCHED,0.7,False,23.479,984.962,0.0,
10821,2025-03-26T21:00:00Z,MATCHED,0.9,False,22.949,984.742,0.0,1.466
10822,2025-03-26T22:00:00Z,MATCHED,0.9,False,21.919,984.634,0.0,2.113
10823,2025-03-26T23:00:00Z,MATCHED,0.8,False,21.628,984.706,0.0,2.497
10824,2025-03-27T00:00:00Z,MATCHED,0.9,False,21.447,984.969,0.0,2.416
10825,2025-03-27T01:00:00Z,MATCHED,0.9,False,21.934,985.832,0.0,2.269
10826,2025-03-27T02:00:00Z,MATCHED,0.8,False,24.852,986.585,0.0,
10827,2025-03-27T03:00:00Z,MATCHED,0.7,False,27.131,987.784,0.0,
10828,2025-03-27T04:00:00Z,MATCHED,0.7,False,30.341,987.883,0.0,
10829,2025-03-27T05:00:00Z,MATCHED,0.8,False,35.57,987.88,0.0,
10830,2025-03-27T06:00:00Z,MATCHED,0.8,False,37.294,987.115,0.0,
10831,2025-03-27T07:00:00Z,MATCHED,0.9,False,37.727,986.054,0.0,3.491
10832,2025-03-27T08:00:00Z,MATCHED,0.8,False,38.82,984.985,0.0,
10833,2025-03-27T09:00:00Z,MATCHED,0.8,False,39.135,983.74,0.0,
10834,2025-03-27T10:00:00Z,MATCHED,0.7,False,37.981,982.946,0.0,
10835,2025-03-27T11:00:00Z,MATCHED,0.8,False,37.281,982.601,0.0,
10836,2025-03-27T12:00:00Z,MATCHED,0.8,False,36.646,982.823,0.0,
10837,2025-03-27T13:00:00Z,MATCHED,0.7,False,35.433,982.841,0.0,
10838,2025-03-27T14:00:00Z,MATCHED,0.8,False,33.245,983.254,0.0,
10839,2025-03-27T15:00:00Z,MATCHED,0.8,False,31.258,984.385,0.0,
10840,2025-03-27T16:00:00Z,MATCHED,0.8,False,29.319,984.985,0.0,
10841,2025-03-27T17:00:00Z,MATCHED,0.8,False,28.383,985.255,0.0,
10842,2025-03-27T18:00:00Z,MATCHED,0.7,False,26.889,984.781,0.0,
10843,2025-03-27T19:00:00Z,MATCHED,0.8,False,25.059,984.417,0.0,
10844,2025-03-27T20:00:00Z,MATCHED,0.8,False,24.119,983.914,0.0,
10845,2025-03-27T21:00:00Z,MATCHED,0.7,False,23.684,983.761,0.0,
10846,2025-03-27T22:00:00Z,MATCHED,0.8,False,22.534,983.591,0.0,
10847,2025-03-27T23:00:00Z,MATCHED,0.7,False,22.377,984.019,0.0,
10848,2025-03-28T00:00:00Z,MATCHED,0.8,False,22.95,984.831,0.0,
10849,2025-03-28T01:00:00Z,MATCHED,0.8,False,23.311,985.962,0.0,
10850,2025-03-28T02:00:00Z,MATCHED,0.8,False,25.483,987.005,0.0,
10851,2025-03-28T03:00:00Z,MATCHED,0.9,False,27.478,988.264,0.0,2.363
10852,2025-03-28T04:00:00Z,MATCHED,0.6,False,,988.602,0.0,
10853,2025-03-28T05:00:00Z,MATCHED,1.0,False,33.522,988.651,0.0,2.732
10854,2025-03-28T06:00:00Z,MATCHED,1.0,False,35.359,987.868,0.0,2.798
10855,2025-03-28T07:00:00Z,MATCHED,0.8,False,36.151,987.075,0.0,3.003
10856,2025-03-28T08:00:00Z,MATCHED,0.9,False,37.557,985.788,0.0,3.47
10857,2025-03-28T09:00:00Z,MATCHED,1.0,False,37.805,984.811,0.0,3.749
10858,2025-03-28T10:00:00Z,MATCHED,0.9,False,36.903,983.975,0.0,3.801
10859,2025-03-28T11:00:00Z,MATCHED,0.9,False,36.402,983.876,0.0,3.777
10860,2025-03-28T12:00:00Z,MATCHED,0.8,False,35.659,984.079,0.0,
10861,2025-03-28T13:00:00Z,MATCHED,0.7,False,33.919,984.281,0.0,
10862,2025-03-28T14:00:00Z,MATCHED,0.8,False,31.712,985.054,0.0,
10863,2025-03-28T15:00:00Z,MATCHED,0.8,False,29.297,986.075,0.0,
10864,2025-03-28T16:00:00Z,MATCHED,0.8,False,28.352,986.712,0.0,
10865,2025-03-28T17:00:00Z,MATCHED,0.8,False,26.413,987.171,0.0,2.931
10866,2025-03-28T18:00:00Z,MATCHED,0.9,False,25.605,987.007,0.0,2.62
10867,2025-03-28T19:00:00Z,MATCHED,0.9,False,24.684,986.754,0.0,2.532
10868,2025-03-28T20:00:00Z,MATCHED,0.8,False,23.146,986.277,0.0,2.418
10869,2025-03-28T21:00:00Z,MATCHED,1.0,False,22.773,985.839,0.0,2.394
10870,2025-03-28T22:00:00Z,MATCHED,0.7,False,21.56,985.786,0.0,
10871,2025-03-28T23:00:00Z,MATCHED,0.7,False,21.203,986.275,0.0,
10872,2025-03-29T00:00:00Z,MATCHED,0.8,False,21.674,986.775,0.0,
10873,2025-03-29T01:00:00Z,MATCHED,0.8,False,21.699,987.709,0.0,
10874,2025-03-29T02:00:00Z,MATCHED,0.8,False,23.459,989.054,0.0,
10875,2025-03-29T03:00:00Z,MATCHED,0.8,False,24.868,990.018,0.0,
10876,2025-03-29T04:00:00Z,MATCHED,0.7,False,26.159,990.311,0.0,
10877,2025-03-29T05:00:00Z,MATCHED,0.8,False,29.482,990.192,0.0,
10878,2025-03-29T06:00:00Z,MATCHED,0.8,False,31.453,989.609,0.0,
10879,2025-03-29T07:00:00Z,MATCHED,0.7,False,32.254,988.427,0.0,
10880,2025-03-29T08:00:00Z,MATCHED,0.8,False,34.34,987.413,0.0,
10881,2025-03-29T09:00:00Z,MATCHED,0.8,False,34.808,986.43,0.0,
10882,2025-03-29T10:00:00Z,MATCHED,0.8,False,34.498,985.798,0.0,
10883,2025-03-29T11:00:00Z,MATCHED,1.0,False,34.111,985.467,0.0,3.064
10884,2025-03-29T12:00:00Z,MATCHED,0.8,False,33.269,985.772,0.0,
10885,2025-03-29T13:00:00Z,MATCHED,0.8,False,30.025,986.149,0.0,
10886,2025-03-29T14:00:00Z,MATCHED,0.7,False,27.602,986.623,0.0,
10887,2025-03-29T15:00:00Z,MATCHED,0.7,False,26.189,987.429,0.0,
10888,2025-03-29T16:00:00Z,MATCHED,0.8,False,25.627,988.072,0.0,
10889,2025-03-29T17:00:00Z,MATCHED,0.9,False,23.608,988.354,0.0,2.61
10890,2025-03-29T18:00:00Z,MATCHED,0.8,False,22.658,988.157,0.0,2.482
10891,2025-03-29T19:00:00Z,MATCHED,0.8,False,22.258,987.659,0.0,
10892,2025-03-29T20:00:00Z,MATCHED,0.8,False,21.208,987.081,0.0,
10893,2025-03-29T21:00:00Z,MATCHED,0.8,False,20.765,986.728,0.0,
10894,2025-03-29T22:00:00Z,MATCHED,0.7,False,18.797,986.404,0.0,
10895,2025-03-29T23:00:00Z,MATCHED,0.8,False,18.748,986.764,0.0,
10896,2025-03-30T00:00:00Z,MATCHED,0.7,False,19.291,987.351,0.0,
10897,2025-03-30T01:00:00Z,MATCHED,0.9,False,19.687,988.506,0.0,2.325
10898,2025-03-30T02:00:00Z,MATCHED,0.9,False,22.399,989.662,0.0,2.142
10899,2025-03-30T03:00:00Z,MATCHED,0.8,False,24.45,990.706,0.0,2.284
10900,2025-03-30T04:00:00Z,MATCHED,0.9,False,27.104,991.192,0.0,2.593
10901,2025-03-30T05:00:00Z,MATCHED,0.9,False,30.934,991.312,0.0,2.373
10902,2025-03-30T06:00:00Z,MATCHED,0.8,False,32.673,990.846,0.0,
10903,2025-03-30T07:00:00Z,MATCHED,0.7,False,33.587,989.803,0.0,
10904,2025-03-30T08:00:00Z,MATCHED,0.8,False,35.336,988.671,0.0,
10905,2025-03-30T09:00:00Z,MATCHED,0.9,False,35.643,987.478,0.0,2.344
10906,2025-03-30T10:00:00Z,MATCHED,1.0,False,35.27,986.693,0.0,2.481
10907,2025-03-30T11:00:00Z,MATCHED,1.0,False,34.986,986.339,0.0,2.521
10908,2025-03-30T12:00:00Z,MATCHED,0.8,False,34.427,986.384,0.0,
10909,2025-03-30T13:00:00Z,MATCHED,1.0,False,31.236,986.606,0.0,2.743
10910,2025-03-30T14:00:00Z,MATCHED,0.9,False,28.239,987.333,0.0,2.961
10911,2025-03-30T15:00:00Z,MATCHED,0.8,False,26.931,988.096,0.0,3.115
10912,2025-03-30T16:00:00Z,MATCHED,0.8,False,26.456,988.841,0.0,
10913,2025-03-30T17:00:00Z,MATCHED,0.7,False,25.005,989.159,0.0,
10914,2025-03-30T18:00:00Z,MATCHED,1.0,False,24.257,989.063,0.0,2.316
10915,2025-03-30T19:00:00Z,MATCHED,0.9,False,23.667,988.83,0.0,2.303
10916,2025-03-30T20:00:00Z,MATCHED,0.9,False,22.47,988.251,0.0,2.494
10917,2025-03-30T21:00:00Z,MATCHED,0.8,False,21.795,987.839,0.0,2.44
10918,2025-03-30T22:00:00Z,MATCHED,0.9,False,20.76,987.519,0.0,2.567
10919,2025-03-30T23:00:00Z,MATCHED,0.8,False,20.797,987.442,0.0,2.689
10920,2025-03-31T00:00:00Z,MATCHED,1.0,False,21.567,987.865,0.0,2.645
10921,2025-03-31T01:00:00Z,MATCHED,0.8,False,22.237,988.649,0.0,
10922,2025-03-31T02:00:00Z,MATCHED,0.8,False,24.549,989.595,0.0,
10923,2025-03-31T03:00:00Z,MATCHED,0.7,False,26.7,990.529,0.0,
10924,2025-03-31T04:00:00Z,MATCHED,0.7,False,28.848,990.63,0.0,
10925,2025-03-31T05:00:00Z,MATCHED,0.7,False,32.605,990.627,0.0,
10926,2025-03-31T06:00:00Z,MATCHED,0.8,False,34.686,990.083,0.0,
10927,2025-03-31T07:00:00Z,MATCHED,0.9,False,35.352,989.375,0.0,3.144
10928,2025-03-31T08:00:00Z,MATCHED,0.9,False,36.728,988.025,0.0,2.926
10929,2025-03-31T09:00:00Z,MATCHED,1.0,False,36.837,987.283,0.0,2.72
10930,2025-03-31T10:00:00Z,MATCHED,0.9,False,36.099,986.294,0.0,2.595
10931,2025-03-31T11:00:00Z,MATCHED,1.0,False,35.7,985.879,0.0,2.585
10932,2025-03-31T12:00:00Z,MATCHED,0.8,False,35.038,985.877,0.0,
10933,2025-03-31T13:00:00Z,MATCHED,0.8,False,33.01,986.049,0.0,
10934,2025-03-31T14:00:00Z,MATCHED,0.8,False,30.627,986.761,0.0,
10935,2025-03-31T15:00:00Z,MATCHED,0.8,False,28.864,987.452,0.0,
10936,2025-03-31T16:00:00Z,MATCHED,0.8,False,27.991,987.889,0.0,
10937,2025-03-31T17:00:00Z,MATCHED,0.7,False,26.581,987.867,0.0,
10938,2025-03-31T18:00:00Z,MATCHED,0.7,False,26.496,987.511,0.0,
10939,2025-03-31T19:00:00Z,MATCHED,0.8,False,25.809,987.177,0.0,2.241
10940,2025-03-31T20:00:00Z,MATCHED,0.9,False,24.659,986.763,0.0,2.011
10941,2025-03-31T21:00:00Z,MATCHED,0.7,False,23.81,986.135,0.0,
10942,2025-03-31T22:00:00Z,MATCHED,0.7,False,23.255,986.351,0.0,
10943,2025-03-31T23:00:00Z,MATCHED,0.7,False,23.227,986.544,0.0,
10944,2025-04-01T00:00:00Z,MATCHED,0.8,False,23.569,986.669,0.0,
10945,2025-04-01T01:00:00Z,MATCHED,0.9,False,23.99,987.586,0.0,2.287
10946,2025-04-01T02:00:00Z,MATCHED,0.8,False,25.018,988.349,0.0,
10947,2025-04-01T03:00:00Z,MATCHED,0.9,False,25.984,989.429,0.0,1.971
10948,2025-04-01T04:00:00Z,MATCHED,0.7,False,27.382,989.861,0.0,
10949,2025-04-01T05:00:00Z,MATCHED,0.7,False,31.524,989.885,0.0,
10950,2025-04-01T06:00:00Z,MATCHED,0.8,False,33.38,989.702,0.0,
10951,2025-04-01T07:00:00Z,MATCHED,0.7,False,34.276,988.879,0.0,
10952,2025-04-01T08:00:00Z,MATCHED,1.0,False,35.578,987.807,0.0,1.362
10953,2025-04-01T09:00:00Z,MATCHED,0.8,False,35.523,986.788,0.0,
10954,2025-04-01T10:00:00Z,MATCHED,0.8,False,34.209,985.799,0.0,
10955,2025-04-01T11:00:00Z,MATCHED,0.8,False,34.088,985.377,0.0,
10956,2025-04-01T12:00:00Z,MATCHED,0.8,False,33.3,985.38,0.0,
10957,2025-04-01T13:00:00Z,MATCHED,0.7,False,32.838,985.745,0.0,
10958,2025-04-01T14:00:00Z,MATCHED,1.0,False,30.711,986.721,0.0,0.744
10959,2025-04-01T15:00:00Z,MATCHED,0.8,False,28.645,987.36,0.0,
10960,2025-04-01T16:00:00Z,MATCHED,0.9,False,28.779,988.033,0.0,1.656
10961,2025-04-01T17:00:00Z,MATCHED,1.0,False,27.523,987.986,0.0,2.011
10962,2025-04-01T18:00:00Z,MATCHED,1.0,False,27.138,987.89,0.0,2.077
10963,2025-04-01T19:00:00Z,MATCHED,0.8,False,27.136,987.61,0.0,
10964,2025-04-01T20:00:00Z,MATCHED,0.9,False,25.755,987.447,0.0,1.883
10965,2025-04-01T21:00:00Z,MATCHED,0.8,False,25.068,986.781,0.0,
10966,2025-04-01T22:00:00Z,MATCHED,0.8,False,24.452,987.447,0.0,
10967,2025-04-01T23:00:00Z,MATCHED,0.8,False,24.119,987.458,0.003,
10968,2025-04-02T00:00:00Z,MATCHED,0.8,False,23.697,988.41,0.15,
10969,2025-04-02T01:00:00Z,MATCHED,0.8,False,24.199,989.476,0.201,
10970,2025-04-02T02:00:00Z,MATCHED,0.6,False,23.297,990.485,0.903,
10971,2025-04-02T03:00:00Z,MATCHED,0.6,False,23.698,991.702,1.305,
10972,2025-04-02T04:00:00Z,MATCHED,0.6,False,23.134,992.754,0.75,
10973,2025-04-02T05:00:00Z,MATCHED,0.8,False,,992.846,0.35,1.744
10974,2025-04-02T06:00:00Z,MATCHED,0.8,False,,992.336,0.45,2.285
10975,2025-04-02T07:00:00Z,MATCHED,0.7,False,,991.567,0.6,2.215
10976,2025-04-02T08:00:00Z,MATCHED,0.8,False,,990.208,0.25,1.925
10977,2025-04-02T09:00:00Z,MATCHED,0.6,False,,989.108,0.0,
10978,2025-04-02T10:00:00Z,MATCHED,0.8,False,28.478,988.055,0.0,1.032
10979,2025-04-02T11:00:00Z,MATCHED,0.8,False,28.567,987.833,0.0,1.49
10980,2025-04-02T12:00:00Z,MATCHED,0.8,False,28.535,987.598,0.0,1.294
10981,2025-04-02T13:00:00Z,MATCHED,0.7,False,28.502,987.418,0.0,
10982,2025-04-02T14:00:00Z,MATCHED,0.7,False,27.093,988.073,0.0,
10983,2025-04-02T15:00:00Z,MATCHED,0.9,False,25.814,988.829,0.0,2.272
10984,2025-04-02T16:00:00Z,MATCHED,0.8,False,25.694,989.464,0.0,2.188
10985,2025-04-02T17:00:00Z,MATCHED,0.8,False,24.755,989.674,0.0,
10986,2025-04-02T18:00:00Z,MATCHED,0.9,False,24.596,989.598,0.0,2.172
10987,2025-04-02T19:00:00Z,MATCHED,0.9,False,24.238,989.139,0.0,2.062
10988,2025-04-02T20:00:00Z,MATCHED,0.8,False,23.359,988.87,0.0,1.998
10989,2025-04-02T21:00:00Z,MATCHED,0.7,False,23.369,988.536,0.0,
10990,2025-04-02T22:00:00Z,MATCHED,0.8,False,22.252,988.25,0.004,
10991,2025-04-02T23:00:00Z,MATCHED,0.9,False,22.117,988.743,0.045,1.635
10992,2025-04-03T00:00:00Z,MATCHED,0.7,False,22.67,989.149,0.015,
10993,2025-04-03T01:00:00Z,MATCHED,0.7,False,23.148,990.907,0.0,
10994,2025-04-03T02:00:00Z,MATCHED,0.9,False,23.93,992.189,0.05,2.606
10995,2025-04-03T03:00:00Z,MATCHED,0.8,False,25.218,993.405,0.0,
10996,2025-04-03T04:00:00Z,MATCHED,0.8,False,26.474,993.869,0.0,
10997,2025-04-03T05:00:00Z,MATCHED,0.8,False,28.753,993.748,0.001,
10998,2025-04-03T06:00:00Z,MATCHED,0.8,False,30.203,993.246,0.005,
10999,2025-04-03T07:00:00Z,MATCHED,0.7,False,30.753,992.459,0.0,
11000,2025-04-03T08:00:00Z,MATCHED,0.8,False,32.215,991.547,0.0,
11001,2025-04-03T09:00:00Z,MATCHED,0.8,False,31.931,990.127,0.0,
11002,2025-04-03T10:00:00Z,MATCHED,0.8,False,31.753,988.638,0.0,
11003,2025-04-03T11:00:00Z,MATCHED,0.8,False,31.723,987.887,0.0,
11004,2025-04-03T12:00:00Z,MATCHED,0.8,False,31.212,988.049,0.0,
11005,2025-04-03T13:00:00Z,MATCHED,1.0,False,29.431,988.29,0.0,2.021
11006,2025-04-03T14:00:00Z,MATCHED,0.9,False,27.942,989.219,0.0,2.111
11007,2025-04-03T15:00:00Z,MATCHED,0.8,False,25.653,990.117,0.0,
11008,2025-04-03T16:00:00Z,MATCHED,0.8,False,24.729,990.828,0.0,
11009,2025-04-03T17:00:00Z,MATCHED,1.0,False,24.609,990.981,0.0,2.487
11010,2025-04-03T18:00:00Z,MATCHED,0.9,False,24.343,990.855,0.0,2.67
11011,2025-04-03T19:00:00Z,MATCHED,0.9,False,23.959,990.766,0.0,2.857
11012,2025-04-03T20:00:00Z,MATCHED,0.9,False,22.863,990.303,0.0,3.046
11013,2025-04-03T21:00:00Z,MATCHED,1.0,False,22.466,989.956,0.0,3.054
11014,2025-04-03T22:00:00Z,MATCHED,0.8,False,22.565,989.786,0.0,
11015,2025-04-03T23:00:00Z,MATCHED,0.7,False,22.087,990.046,0.0,
11016,2025-04-04T00:00:00Z,MATCHED,0.7,False,23.132,990.365,0.0,
11017,2025-04-04T01:00:00Z,MATCHED,0.7,False,23.723,991.298,0.0,
11018,2025-04-04T02:00:00Z,MATCHED,0.8,False,25.139,992.149,0.0,
11019,2025-04-04T03:00:00Z,MATCHED,0.8,False,26.467,992.827,0.0,
11020,2025-04-04T04:00:00Z,MATCHED,0.7,False,27.867,992.57,0.0,
11021,2025-04-04T05:00:00Z,MATCHED,0.8,False,31.476,992.302,0.0,
11022,2025-04-04T06:00:00Z,MATCHED,0.8,False,33.645,991.393,0.0,
11023,2025-04-04T07:00:00Z,MATCHED,0.7,False,34.416,990.283,0.0,
11024,2025-04-04T08:00:00Z,MATCHED,0.8,False,36.246,988.91,0.0,
11025,2025-04-04T09:00:00Z,MATCHED,0.8,False,36.534,987.708,0.0,
11026,2025-04-04T10:00:00Z,MATCHED,0.9,False,35.885,986.763,0.0,3.649
11027,2025-04-04T11:00:00Z,MATCHED,0.8,False,35.485,986.201,0.019,
11028,2025-04-04T12:00:00Z,MATCHED,0.8,False,35.077,986.038,0.0,
11029,2025-04-04T13:00:00Z,MATCHED,0.7,False,,986.522,0.0,1.648
11030,2025-04-04T14:00:00Z,MATCHED,0.7,False,31.156,987.118,0.0,
11031,2025-04-04T15:00:00Z,MATCHED,0.7,False,28.652,988.036,0.0,
11032,2025-04-04T16:00:00Z,MATCHED,0.7,False,27.507,988.618,0.0,
11033,2025-04-04T17:00:00Z,MATCHED,0.8,False,24.538,988.69,0.0,
11034,2025-04-04T18:00:00Z,MATCHED,0.9,False,23.485,988.504,0.0,1.81
11035,2025-04-04T19:00:00Z,MATCHED,0.7,False,22.705,988.052,0.0,
11036,2025-04-04T20:00:00Z,MATCHED,0.8,False,21.357,987.562,0.0,
11037,2025-04-04T21:00:00Z,MATCHED,0.7,False,21.093,987.325,0.0,
11038,2025-04-04T22:00:00Z,MATCHED,1.0,False,20.947,986.788,0.0,2.361
11039,2025-04-04T23:00:00Z,MATCHED,0.8,False,20.66,986.914,0.0,
11040,2025-04-05T00:00:00Z,MATCHED,0.7,False,21.732,987.198,0.0,
11041,2025-04-05T01:00:00Z,MATCHED,0.8,False,23.05,988.062,0.0,2.535
11042,2025-04-05T02:00:00Z,MATCHED,0.9,False,25.682,988.928,0.0,2.641
11043,2025-04-05T03:00:00Z,MATCHED,0.7,False,27.767,990.135,0.0,
11044,2025-04-05T04:00:00Z,MATCHED,0.7,False,30.38,990.345,0.0,
11045,2025-04-05T05:00:00Z,MATCHED,0.8,False,34.478,990.11,0.0,
11046,2025-04-05T06:00:00Z,MATCHED,0.9,False,35.962,989.28,0.0,4.809
11047,2025-04-05T07:00:00Z,MATCHED,0.9,False,36.498,988.231,0.0,4.938
11048,2025-04-05T08:00:00Z,MATCHED,0.8,False,38.221,986.812,0.0,
11049,2025-04-05T09:00:00Z,MATCHED,0.8,False,38.392,985.703,0.0,
11050,2025-04-05T10:00:00Z,MATCHED,0.8,False,37.728,984.457,0.0,
11051,2025-04-05T11:00:00Z,MATCHED,1.0,False,37.172,984.072,0.0,4.564
11052,2025-04-05T12:00:00Z,MATCHED,0.8,False,36.373,983.823,0.0,
11053,2025-04-05T13:00:00Z,MATCHED,0.7,False,34.032,984.016,0.0,
11054,2025-04-05T14:00:00Z,MATCHED,0.8,False,30.623,984.59,0.0,
11055,2025-04-05T15:00:00Z,MATCHED,0.8,False,28.84,985.508,0.0,
11056,2025-04-05T16:00:00Z,MATCHED,0.8,False,27.84,986.053,0.0,
11057,2025-04-05T17:00:00Z,MATCHED,0.8,False,26.625,986.36,0.0,
11058,2025-04-05T18:00:00Z,MATCHED,0.7,False,26.263,986.239,0.0,
11059,2025-04-05T19:00:00Z,MATCHED,0.7,False,26.075,986.014,0.0,
11060,2025-04-05T20:00:00Z,MATCHED,0.8,False,24.66,985.804,0.0,
11061,2025-04-05T21:00:00Z,MATCHED,0.7,False,23.586,985.44,0.0,
11062,2025-04-05T22:00:00Z,MATCHED,0.7,False,22.198,985.519,0.0,
11063,2025-04-05T23:00:00Z,MATCHED,0.7,False,21.41,985.615,0.0,
11064,2025-04-06T00:00:00Z,MATCHED,0.6,False,,985.942,0.0,
11065,2025-04-06T01:00:00Z,MATCHED,0.7,False,22.616,986.674,0.0,
11066,2025-04-06T02:00:00Z,MATCHED,0.9,False,25.574,987.71,0.0,1.53
11067,2025-04-06T03:00:00Z,MATCHED,0.9,False,28.224,988.424,0.0,0.897
11068,2025-04-06T04:00:00Z,MATCHED,0.6,False,,988.823,0.0,
11069,2025-04-06T05:00:00Z,MATCHED,0.8,False,35.466,988.724,0.0,
11070,2025-04-06T06:00:00Z,MATCHED,0.9,False,37.106,988.185,0.0,2.045
11071,2025-04-06T07:00:00Z,MATCHED,0.9,False,37.477,987.115,0.0,2.756
11072,2025-04-06T08:00:00Z,MATCHED,0.8,False,38.643,985.962,0.0,
11073,2025-04-06T09:00:00Z,MATCHED,0.8,False,39.306,984.64,0.0,
11074,2025-04-06T10:00:00Z,MATCHED,0.8,False,37.838,983.772,0.0,
11075,2025-04-06T11:00:00Z,MATCHED,0.8,False,37.661,983.541,0.0,
11076,2025-04-06T12:00:00Z,MATCHED,0.8,False,37.341,983.694,0.0,
11077,2025-04-06T13:00:00Z,MATCHED,0.7,False,36.05,984.012,0.0,
11078,2025-04-06T14:00:00Z,MATCHED,0.8,False,33.389,984.786,0.0,
11079,2025-04-06T15:00:00Z,MATCHED,0.8,False,31.686,985.521,0.0,
11080,2025-04-06T16:00:00Z,MATCHED,0.8,False,29.325,986.082,0.0,
11081,2025-04-06T17:00:00Z,MATCHED,0.8,False,26.581,986.281,0.0,
11082,2025-04-06T18:00:00Z,MATCHED,0.8,False,26.354,986.46,0.0,
11083,2025-04-06T19:00:00Z,MATCHED,0.8,False,25.861,986.089,0.0,
11084,2025-04-06T20:00:00Z,MATCHED,0.8,False,24.697,985.757,0.0,
11085,2025-04-06T21:00:00Z,MATCHED,0.9,False,23.986,985.211,0.0,1.829
11086,2025-04-06T22:00:00Z,MATCHED,0.8,False,22.846,985.206,0.0,
